longitude,latitude,elevation
95.4583,13.5309,-1622.0
97.125,13.5309,-82.0
88.775,13.5147,-2996.0
90.4417,13.5147,-2902.0
92.1083,13.5147,-2440.0
93.775,13.5147,-1648.0
95.4417,13.5147,-1625.0
97.1083,13.5147,-80.0
88.7583,13.4985,-3000.0
90.425,13.4985,-2902.0
92.0917,13.4985,-2658.0
93.7583,13.4985,-1650.0
95.425,13.4985,-1638.0
97.0917,13.4985,-78.0
88.7417,13.4823,-3004.0
90.4083,13.4823,-2908.0
92.075,13.4823,-2701.0
93.7417,13.4823,-1670.0
95.4083,13.4823,-1680.0
97.075,13.4823,-76.0
88.725,13.466,-3012.0
90.3917,13.466,-2910.0
92.0583,13.466,-2560.0
93.725,13.466,-1698.0
95.3917,13.466,-1722.0
97.0583,13.466,-76.0
88.7083,13.4498,-3016.0
90.375,13.4498,-2914.0
92.0417,13.4498,-2508.0
93.7083,13.4498,-1702.0
95.375,13.4498,-1768.0
97.0417,13.4498,-77.0
88.6917,13.4336,-3018.0
90.3583,13.4336,-2914.0
92.025,13.4336,-2496.0
93.6917,13.4336,-1682.0
95.3583,13.4336,-1826.0
97.025,13.4336,-82.0
88.675,13.4174,-3018.0
90.3417,13.4174,-2914.0
92.0083,13.4174,-2540.0
93.675,13.4174,-1656.0
95.3417,13.4174,-1886.0
97.0083,13.4174,-88.0
88.6583,13.4012,-3020.0
90.325,13.4012,-2917.0
91.9917,13.4012,-2652.0
93.6583,13.4012,-1638.0
95.325,13.4012,-1934.0
96.9917,13.4012,-92.0
88.6417,13.385,-3024.0
90.3083,13.385,-2918.0
91.975,13.385,-2790.0
93.6417,13.385,-1648.0
95.3083,13.385,-1962.0
96.975,13.385,-96.0
88.625,13.3688,-3030.0
90.2917,13.3688,-2922.0
91.9583,13.3688,-2900.0
93.625,13.3688,-1696.0
95.2917,13.3688,-1974.0
96.9583,13.3688,-100.0
88.6083,13.3526,-3038.0
90.275,13.3526,-2924.0
91.9417,13.3526,-2991.0
93.6083,13.3526,-1768.0
95.275,13.3526,-1974.0
96.9417,13.3526,-96.0
88.5917,13.3363,-3040.0
90.2583,13.3363,-2924.0
91.925,13.3363,-2986.0
93.5917,13.3363,-1834.0
95.2583,13.3363,-1958.0
96.925,13.3363,-93.0
88.575,13.3201,-3042.0
90.2417,13.3201,-2926.0
91.9083,13.3201,-3012.0
93.575,13.3201,-1862.0
95.2417,13.3201,-1926.0
96.9083,13.3201,-94.0
88.5583,13.3039,-3044.0
90.225,13.3039,-2928.0
91.8917,13.3039,-3058.0
93.5583,13.3039,-1872.0
95.225,13.3039,-1898.0
96.8917,13.3039,-97.0
88.5417,13.2877,-3050.0
90.2083,13.2877,-2932.0
91.875,13.2877,-3086.0
93.5417,13.2877,-1866.0
95.2083,13.2877,-1890.0
96.875,13.2877,-108.0
88.525,13.2715,-3053.0
90.1917,13.2715,-2936.0
91.8583,13.2715,-3080.0
93.525,13.2715,-1848.0
95.1917,13.2715,-1904.0
96.8583,13.2715,-130.0
88.5083,13.2552,-3052.0
90.175,13.2552,-2941.0
91.8417,13.2552,-3058.0
93.5083,13.2552,-1770.0
95.175,13.2552,-1893.0
96.8417,13.2552,-162.0
88.4917,13.239,-3050.0
90.1583,13.239,-2944.0
91.825,13.239,-3052.0
93.4917,13.239,-1436.0
95.1583,13.239,-1854.0
96.825,13.239,-186.0
88.475,13.2228,-3050.0
90.1417,13.2228,-2946.0
91.8083,13.2228,-3054.0
93.475,13.2228,-921.0
95.1417,13.2228,-1768.0
96.8083,13.2228,-178.0
88.4583,13.2066,-3052.0
90.125,13.2066,-2952.0
91.7917,13.2066,-3064.0
93.4583,13.2066,-1242.0
95.125,13.2066,-1682.0
96.7917,13.2066,-144.0
88.4417,13.1903,-3054.0
90.1083,13.1903,-2958.0
91.775,13.1903,-3086.0
93.4417,13.1903,-1370.0
95.1083,13.1903,-1616.0
96.775,13.1903,-114.0
88.425,13.1741,-3058.0
90.0917,13.1741,-2962.0
91.7583,13.1741,-3104.0
93.425,13.1741,-1272.0
95.0917,13.1741,-1568.0
96.7583,13.1741,-107.0
88.4083,13.1579,-3064.0
90.075,13.1579,-2958.0
91.7417,13.1579,-3120.0
93.4083,13.1579,-1082.0
95.075,13.1579,-1565.0
96.7417,13.1579,-108.0
88.3917,13.1417,-3066.0
90.0583,13.1417,-2944.0
91.725,13.1417,-3130.0
93.3917,13.1417,-990.0
95.0583,13.1417,-1571.0
96.725,13.1417,-114.0
88.375,13.1254,-3068.0
90.0417,13.1254,-2922.0
91.7083,13.1254,-3130.0
93.375,13.1254,-984.0
95.0417,13.1254,-1432.0
96.7083,13.1254,-116.0
88.3583,13.1092,-3072.0
90.025,13.1092,-2890.0
91.6917,13.1092,-3134.0
93.3583,13.1092,-944.0
95.025,13.1092,-1335.0
96.6917,13.1092,-121.0
88.3417,13.093,-3074.0
90.0083,13.093,-2874.0
91.675,13.093,-3162.0
93.3417,13.093,-872.0
95.0083,13.093,-1326.0
96.675,13.093,-118.0
88.325,13.0767,-3080.0
89.9917,13.0767,-2890.0
91.6583,13.0767,-3160.0
93.325,13.0767,-812.0
94.9917,13.0767,-1298.0
96.6583,13.0767,-124.0
88.3083,13.0605,-3084.0
89.975,13.0605,-2922.0
91.6417,13.0605,-3114.0
93.3083,13.0605,-776.0
94.975,13.0605,-1248.0
96.6417,13.0605,-131.0
88.2917,13.0443,-3084.0
89.9583,13.0443,-2946.0
91.625,13.0443,-3078.0
93.2917,13.0443,-716.0
94.9583,13.0443,-1154.0
96.625,13.0443,-140.0
88.275,13.028,-3084.0
89.9417,13.028,-2960.0
91.6083,13.028,-3074.0
93.275,13.028,-634.0
94.9417,13.028,-1038.0
96.6083,13.028,-156.0
88.2583,13.0118,-3083.0
89.925,13.0118,-2970.0
91.5917,13.0118,-3088.0
93.2583,13.0118,-598.0
94.925,13.0118,-920.0
96.5917,13.0118,-176.0
88.2417,12.9955,-3081.0
89.9083,12.9955,-2976.0
91.575,12.9955,-3087.0
93.2417,12.9955,-588.0
94.9083,12.9955,-725.0
96.575,12.9955,-202.0
88.225,12.9793,-3081.0
89.8917,12.9793,-2980.0
91.5583,12.9793,-3085.0
93.225,12.9793,-546.0
94.8917,12.9793,-526.0
96.5583,12.9793,-232.0
88.2083,12.9631,-3092.0
89.875,12.9631,-2982.0
91.5417,12.9631,-3074.0
93.2083,12.9631,-500.0
94.875,12.9631,-458.0
96.5417,12.9631,-275.0
88.1917,12.9468,-3108.0
89.8583,12.9468,-2975.0
91.525,12.9468,-3070.0
93.1917,12.9468,-482.0
94.8583,12.9468,-434.0
96.525,12.9468,-404.0
88.175,12.9306,-3128.0
89.8417,12.9306,-2976.0
91.5083,12.9306,-3076.0
93.175,12.9306,-490.0
94.8417,12.9306,-416.0
96.5083,12.9306,-532.0
88.1583,12.9143,-3140.0
89.825,12.9143,-2988.0
91.4917,12.9143,-3082.0
93.1583,12.9143,-510.0
94.825,12.9143,-388.0
96.4917,12.9143,-659.0
88.1417,12.8981,-3136.0
89.8083,12.8981,-2990.0
91.475,12.8981,-3088.0
93.1417,12.8981,-524.0
94.8083,12.8981,-353.0
96.475,12.8981,-754.0
88.125,12.8818,-3126.0
89.7917,12.8818,-2994.0
91.4583,12.8818,-3090.0
93.125,12.8818,-494.0
94.7917,12.8818,-442.0
96.4583,12.8818,-832.0
88.1083,12.8656,-3116.0
89.775,12.8656,-2994.0
91.4417,12.8656,-3094.0
93.1083,12.8656,-439.0
94.775,12.8656,-520.0
96.4417,12.8656,-904.0
88.0917,12.8493,-3112.0
89.7583,12.8493,-2996.0
91.425,12.8493,-3096.0
93.0917,12.8493,-360.0
94.7583,12.8493,-579.0
96.425,12.8493,-996.0
88.075,12.8331,-3110.0
89.7417,12.8331,-3000.0
91.4083,12.8331,-3100.0
93.075,12.8331,-301.0
94.7417,12.8331,-594.0
96.4083,12.8331,-1135.0
88.0583,12.8168,-3114.0
89.725,12.8168,-3002.0
91.3917,12.8168,-3101.0
93.0583,12.8168,-254.0
94.725,12.8168,-708.0
96.3917,12.8168,-1222.0
88.0417,12.8006,-3122.0
89.7083,12.8006,-3004.0
91.375,12.8006,-3096.0
93.0417,12.8006,-216.0
94.7083,12.8006,-778.0
96.375,12.8006,-1342.0
88.025,12.7843,-3130.0
89.6917,12.7843,-3006.0
91.3583,12.7843,-3088.0
93.025,12.7843,-191.0
94.6917,12.7843,-796.0
96.3583,12.7843,-1476.0
88.0083,12.7681,-3136.0
89.675,12.7681,-3008.0
91.3417,12.7681,-3078.0
93.0083,12.7681,-140.0
94.675,12.7681,-792.0
96.3417,12.7681,-1596.0
98.0083,12.7681,-51.0
89.6583,12.7518,-3014.0
91.325,12.7518,-3068.0
92.9917,12.7518,-83.0
94.6583,12.7518,-804.0
96.325,12.7518,-1692.0
97.9917,12.7518,-52.0
89.6417,12.7356,-3022.0
91.3083,12.7356,-3060.0
92.975,12.7356,-13.0
94.6417,12.7356,-844.0
96.3083,12.7356,-1768.0
97.975,12.7356,-56.0
89.625,12.7193,-3031.0
91.2917,12.7193,-3060.0
92.9583,12.7193,91.0
94.625,12.7193,-906.0
96.2917,12.7193,-1828.0
97.9583,12.7193,-56.0
89.6083,12.7031,-3030.0
91.275,12.7031,-3062.0
92.9417,12.7031,49.0
94.6083,12.7031,-976.0
96.275,12.7031,-1882.0
97.9417,12.7031,-50.0
89.5917,12.6868,-3028.0
91.2583,12.6868,-3064.0
92.925,12.6868,181.0
94.5917,12.6868,-1024.0
96.2583,12.6868,-1936.0
97.925,12.6868,-44.0
89.575,12.6705,-3030.0
91.2417,12.6705,-3060.0
92.9083,12.6705,167.0
94.575,12.6705,-1064.0
96.2417,12.6705,-1992.0
97.9083,12.6705,-48.0
89.5583,12.6543,-3032.0
91.225,12.6543,-3056.0
92.8917,12.6543,41.0
94.5583,12.6543,-1100.0
96.225,12.6543,-2038.0
97.8917,12.6543,-50.0
89.5417,12.638,-3034.0
91.2083,12.638,-3052.0
92.875,12.638,71.0
94.5417,12.638,-1120.0
96.2083,12.638,-2072.0
97.875,12.638,-28.0
89.525,12.6217,-3038.0
91.1917,12.6217,-3056.0
92.8583,12.6217,79.0
94.525,12.6217,-1114.0
96.1917,12.6217,-2100.0
97.8583,12.6217,-3.0
89.5083,12.6055,-3040.0
91.175,12.6055,-3062.0
92.8417,12.6055,111.0
94.5083,12.6055,-1090.0
96.175,12.6055,-2124.0
97.8417,12.6055,26.0
89.4917,12.5892,-3044.0
91.1583,12.5892,-3070.0
92.825,12.5892,125.0
94.4917,12.5892,-1046.0
96.1583,12.5892,-2152.0
97.825,12.5892,-3.0
89.475,12.5729,-3046.0
91.1417,12.5729,-3072.0
92.8083,12.5729,91.0
94.475,12.5729,-987.0
96.1417,12.5729,-2168.0
97.8083,12.5729,-32.0
89.4583,12.5567,-3048.0
91.125,12.5567,-3070.0
92.7917,12.5567,51.0
94.4583,12.5567,-952.0
96.125,12.5567,-2182.0
97.7917,12.5567,-54.0
89.4417,12.5404,-3050.0
91.1083,12.5404,-3068.0
92.775,12.5404,59.0
94.4417,12.5404,-930.0
96.1083,12.5404,-2222.0
97.775,12.5404,-46.0
89.425,12.5241,-3052.0
91.0917,12.5241,-3066.0
92.7583,12.5241,89.0
94.425,12.5241,-943.0
96.0917,12.5241,-2266.0
97.7583,12.5241,-42.0
89.4083,12.5079,-3058.0
91.075,12.5079,-3064.0
92.7417,12.5079,131.0
94.4083,12.5079,-870.0
96.075,12.5079,-2302.0
97.7417,12.5079,-54.0
89.3917,12.4916,-3062.0
91.0583,12.4916,-3066.0
92.725,12.4916,145.0
94.3917,12.4916,-830.0
96.0583,12.4916,-2326.0
97.725,12.4916,-62.0
89.375,12.4753,-3064.0
91.0417,12.4753,-3068.0
92.7083,12.4753,47.0
94.375,12.4753,-822.0
96.0417,12.4753,-2338.0
97.7083,12.4753,-62.0
89.3583,12.4591,-3068.0
91.025,12.4591,-3070.0
92.6917,12.4591,-3.0
94.3583,12.4591,-827.0
96.025,12.4591,-2352.0
97.6917,12.4591,-60.0
89.3417,12.4428,-3070.0
91.0083,12.4428,-3074.0
92.675,12.4428,-57.0
94.3417,12.4428,-814.0
96.0083,12.4428,-2384.0
97.675,12.4428,-64.0
89.325,12.4265,-3074.0
90.9917,12.4265,-3072.0
92.6583,12.4265,-66.0
94.325,12.4265,-830.0
95.9917,12.4265,-2432.0
97.6583,12.4265,-72.0
89.3083,12.4102,-3078.0
90.975,12.4102,-3074.0
92.6417,12.4102,-68.0
94.3083,12.4102,-852.0
95.975,12.4102,-2486.0
97.6417,12.4102,-74.0
89.2917,12.394,-3082.0
90.9583,12.394,-3074.0
92.625,12.394,-69.0
94.2917,12.394,-866.0
95.9583,12.394,-2534.0
97.625,12.394,-70.0
89.275,12.3777,-3090.0
90.9417,12.3777,-3074.0
92.6083,12.3777,-81.0
94.275,12.3777,-851.0
95.9417,12.3777,-2568.0
97.6083,12.3777,-66.0
89.2583,12.3614,-3094.0
90.925,12.3614,-3072.0
92.5917,12.3614,-86.0
94.2583,12.3614,-714.0
95.925,12.3614,-2569.0
97.5917,12.3614,-64.0
89.2417,12.3451,-3098.0
90.9083,12.3451,-3068.0
92.575,12.3451,-88.0
94.2417,12.3451,-694.0
95.9083,12.3451,-2570.0
97.575,12.3451,-60.0
89.225,12.3288,-3099.0
90.8917,12.3288,-3064.0
92.5583,12.3288,-88.0
94.225,12.3288,-836.0
95.8917,12.3288,-2582.0
97.5583,12.3288,-60.0
89.2083,12.3125,-3101.0
90.875,12.3125,-3078.0
92.5417,12.3125,-90.0
94.2083,12.3125,-1044.0
95.875,12.3125,-2597.0
97.5417,12.3125,-60.0
89.1917,12.2963,-3107.0
90.8583,12.2963,-3102.0
92.525,12.2963,-88.0
94.1917,12.2963,-1302.0
95.8583,12.2963,-2614.0
97.525,12.2963,-60.0
89.175,12.28,-3106.0
90.8417,12.28,-3075.0
92.5083,12.28,-78.0
94.175,12.28,-1548.0
95.8417,12.28,-2632.0
97.5083,12.28,-58.0
89.1583,12.2637,-3106.0
90.825,12.2637,-3106.0
92.4917,12.2637,-77.0
94.1583,12.2637,-1732.0
95.825,12.2637,-2646.0
97.4917,12.2637,-58.0
89.1417,12.2474,-3108.0
90.8083,12.2474,-3138.0
92.475,12.2474,-38.0
94.1417,12.2474,-1856.0
95.8083,12.2474,-2650.0
97.475,12.2474,-56.0
89.125,12.2311,-3108.0
90.7917,12.2311,-3150.0
92.4583,12.2311,-41.0
94.125,12.2311,-1936.0
95.7917,12.2311,-2648.0
97.4583,12.2311,-56.0
89.1083,12.2148,-3112.0
90.775,12.2148,-3140.0
92.4417,12.2148,-45.0
94.1083,12.2148,-1994.0
95.775,12.2148,-2642.0
97.4417,12.2148,-54.0
89.0917,12.1985,-3114.0
90.7583,12.1985,-3124.0
92.425,12.1985,-63.0
94.0917,12.1985,-2036.0
95.7583,12.1985,-2638.0
97.425,12.1985,-56.0
89.075,12.1823,-3118.0
90.7417,12.1823,-3114.0
92.4083,12.1823,-74.0
94.075,12.1823,-2070.0
95.7417,12.1823,-2638.0
97.4083,12.1823,-52.0
89.0583,12.166,-3120.0
90.725,12.166,-3108.0
92.3917,12.166,-74.0
94.0583,12.166,-2084.0
95.725,12.166,-2636.0
97.3917,12.166,-42.0
89.0417,12.1497,-3124.0
90.7083,12.1497,-3102.0
92.375,12.1497,-102.0
94.0417,12.1497,-2068.0
95.7083,12.1497,-2632.0
97.375,12.1497,-24.0
89.025,12.1334,-3128.0
90.6917,12.1334,-3096.0
92.3583,12.1334,-180.0
94.025,12.1334,-1998.0
95.6917,12.1334,-2630.0
97.3583,12.1334,-10.0
89.0083,12.1171,-3130.0
90.675,12.1171,-3092.0
92.3417,12.1171,-268.0
94.0083,12.1171,-1884.0
95.675,12.1171,-2627.0
97.3417,12.1171,-6.0
88.9917,12.1008,-3136.0
90.6583,12.1008,-3091.0
92.325,12.1008,-294.0
93.9917,12.1008,-1752.0
95.6583,12.1008,-2612.0
97.325,12.1008,-8.0
88.975,12.0845,-3138.0
90.6417,12.0845,-3096.0
92.3083,12.0845,-184.0
93.975,12.0845,-1634.0
95.6417,12.0845,-2594.0
97.3083,12.0845,-22.0
88.9583,12.0682,-3142.0
90.625,12.0682,-3102.0
92.2917,12.0682,-286.0
93.9583,12.0682,-1660.0
95.625,12.0682,-2578.0
97.2917,12.0682,-36.0
88.9417,12.0519,-3146.0
90.6083,12.0519,-3106.0
92.275,12.0519,-518.0
93.9417,12.0519,-1700.0
95.6083,12.0519,-2562.0
97.275,12.0519,-56.0
88.925,12.0356,-3150.0
90.5917,12.0356,-3112.0
92.2583,12.0356,-612.0
93.925,12.0356,-1528.0
95.5917,12.0356,-2524.0
97.2583,12.0356,-76.0
88.9083,12.0193,-3152.0
90.575,12.0193,-3112.0
92.2417,12.0193,-736.0
93.9083,12.0193,-1319.0
95.575,12.0193,-2444.0
97.2417,12.0193,-92.0
88.8917,12.003,-3156.0
90.5583,12.003,-3109.0
92.225,12.003,-418.0
93.8917,12.003,-1358.0
95.5583,12.003,-2334.0
97.225,12.003,-104.0
88.875,11.9867,-3160.0
90.5417,11.9867,-3114.0
92.2083,11.9867,-240.0
93.875,11.9867,-1466.0
95.5417,11.9867,-2246.0
97.2083,11.9867,-112.0
88.8583,11.9704,-3164.0
90.525,11.9704,-3116.0
92.1917,11.9704,-590.0
93.8583,11.9704,-1540.0
95.525,11.9704,-2280.0
97.1917,11.9704,-120.0
88.8417,11.9541,-3168.0
90.5083,11.9541,-3114.0
92.175,11.9541,-758.0
93.8417,11.9541,-1572.0
95.5083,11.9541,-2478.0
97.175,11.9541,-134.0
88.825,11.9378,-3170.0
90.4917,11.9378,-3112.0
92.1583,11.9378,-742.0
93.825,11.9378,-1630.0
95.4917,11.9378,-2690.0
97.1583,11.9378,-148.0
88.8083,11.9214,-3172.0
90.475,11.9214,-3110.0
92.1417,11.9214,-708.0
93.8083,11.9214,-1750.0
95.475,11.9214,-2772.0
97.1417,11.9214,-160.0
88.7917,11.9051,-3174.0
90.4583,11.9051,-3110.0
92.125,11.9051,-680.0
93.7917,11.9051,-1902.0
95.4583,11.9051,-2781.0
97.125,11.9051,-170.0
88.775,11.8888,-3174.0
90.4417,11.8888,-3114.0
92.1083,11.8888,-632.0
93.775,11.8888,-2008.0
95.4417,11.8888,-2783.0
97.1083,11.8888,-172.0
88.7583,11.8725,-3176.0
90.425,11.8725,-3119.0
92.0917,11.8725,-620.0
93.7583,11.8725,-2062.0
95.425,11.8725,-2785.0
97.0917,11.8725,-174.0
88.7417,11.8562,-3180.0
90.4083,11.8562,-3118.0
92.075,11.8562,-660.0
93.7417,11.8562,-2104.0
95.4083,11.8562,-2740.0
97.075,11.8562,-178.0
88.725,11.8399,-3182.0
90.3917,11.8399,-3117.0
92.0583,11.8399,-714.0
93.725,11.8399,-2126.0
95.3917,11.8399,-2736.0
97.0583,11.8399,-184.0
88.7083,11.8236,-3184.0
90.375,11.8236,-3120.0
92.0417,11.8236,-778.0
93.7083,11.8236,-2136.0
95.375,11.8236,-2768.0
97.0417,11.8236,-198.0
88.6917,11.8073,-3186.0
90.3583,11.8073,-3120.0
92.025,11.8073,-854.0
93.6917,11.8073,-2144.0
95.3583,11.8073,-2782.0
97.025,11.8073,-214.0
88.675,11.791,-3186.0
90.3417,11.791,-3125.0
92.0083,11.791,-944.0
93.675,11.791,-2148.0
95.3417,11.791,-2800.0
97.0083,11.791,-226.0
88.6583,11.7747,-3186.0
90.325,11.7747,-3125.0
91.9917,11.7747,-1024.0
93.6583,11.7747,-2148.0
95.325,11.7747,-2805.0
96.9917,11.7747,-237.0
88.6417,11.7583,-3188.0
90.3083,11.7583,-3129.0
91.975,11.7583,-1094.0
93.6417,11.7583,-2130.0
95.3083,11.7583,-2804.0
96.975,11.7583,-245.0
88.625,11.742,-3190.0
90.2917,11.742,-3131.0
91.9583,11.742,-1096.0
93.625,11.742,-2091.0
95.2917,11.742,-2790.0
96.9583,11.742,-252.0
88.6083,11.7257,-3194.0
90.275,11.7257,-3135.0
91.9417,11.7257,-1052.0
93.6083,11.7257,-1548.0
95.275,11.7257,-2782.0
96.9417,11.7257,-258.0
88.5917,11.7094,-3196.0
90.2583,11.7094,-3136.0
91.925,11.7094,-1068.0
93.5917,11.7094,-856.0
95.2583,11.7094,-2802.0
96.925,11.7094,-266.0
88.575,11.6931,-3198.0
90.2417,11.6931,-3134.0
91.9083,11.6931,-1140.0
93.575,11.6931,-653.0
95.2417,11.6931,-2870.0
96.9083,11.6931,-280.0
88.5583,11.6767,-3200.0
90.225,11.6767,-3138.0
91.8917,11.6767,-1240.0
93.5583,11.6767,-160.0
95.225,11.6767,-2907.0
96.8917,11.6767,-288.0
88.5417,11.6604,-3204.0
90.2083,11.6604,-3141.0
91.875,11.6604,-1346.0
93.5417,11.6604,-67.0
95.2083,11.6604,-2924.0
96.875,11.6604,-294.0
88.525,11.6441,-3206.0
90.1917,11.6441,-3141.0
91.8583,11.6441,-1484.0
93.525,11.6441,-193.0
95.1917,11.6441,-2952.0
96.8583,11.6441,-302.0
88.5083,11.6278,-3210.0
90.175,11.6278,-3143.0
91.8417,11.6278,-1642.0
93.5083,11.6278,-344.0
95.175,11.6278,-2980.0
96.8417,11.6278,-308.0
88.4917,11.6114,-3218.0
90.1583,11.6114,-3144.0
91.825,11.6114,-1794.0
93.4917,11.6114,-528.0
95.1583,11.6114,-3012.0
96.825,11.6114,-312.0
88.475,11.5951,-3224.0
90.1417,11.5951,-3148.0
91.8083,11.5951,-1934.0
93.475,11.5951,-608.0
95.1417,11.5951,-3052.0
96.8083,11.5951,-314.0
88.4583,11.5788,-3226.0
90.125,11.5788,-3150.0
91.7917,11.5788,-2076.0
93.4583,11.5788,-664.0
95.125,11.5788,-3089.0
96.7917,11.5788,-311.0
88.4417,11.5625,-3226.0
90.1083,11.5625,-3154.0
91.775,11.5625,-2222.0
93.4417,11.5625,-722.0
95.1083,11.5625,-3098.0
96.775,11.5625,-320.0
88.425,11.5461,-3230.0
90.0917,11.5461,-3154.0
91.7583,11.5461,-2382.0
93.425,11.5461,-726.0
95.0917,11.5461,-3098.0
96.7583,11.5461,-332.0
88.4083,11.5298,-3252.0
90.075,11.5298,-3158.0
91.7417,11.5298,-2576.0
93.4083,11.5298,-724.0
95.075,11.5298,-3041.0
96.7417,11.5298,-341.0
88.3917,11.5135,-3278.0
90.0583,11.5135,-3158.0
91.725,11.5135,-2949.0
93.3917,11.5135,-740.0
95.0583,11.5135,-3024.0
96.725,11.5135,-348.0
88.375,11.4971,-3276.0
90.0417,11.4971,-3158.0
91.7083,11.4971,-2226.0
93.375,11.4971,-808.0
95.0417,11.4971,-3016.0
96.7083,11.4971,-372.0
88.3583,11.4808,-3263.0
90.025,11.4808,-3158.0
91.6917,11.4808,-2572.0
93.3583,11.4808,-994.0
95.025,11.4808,-3016.0
96.6917,11.4808,-394.0
88.3417,11.4645,-3246.0
90.0083,11.4645,-3160.0
91.675,11.4645,-3014.0
93.3417,11.4645,-1267.0
95.0083,11.4645,-3018.0
96.675,11.4645,-416.0
88.325,11.4481,-3228.0
89.9917,11.4481,-3160.0
91.6583,11.4481,-3284.0
93.325,11.4481,-1134.0
94.9917,11.4481,-3017.0
96.6583,11.4481,-440.0
88.3083,11.4318,-3224.0
89.975,11.4318,-3160.0
91.6417,11.4318,-3317.0
93.3083,11.4318,-1152.0
94.975,11.4318,-3024.0
96.6417,11.4318,-470.0
88.2917,11.4155,-3230.0
89.9583,11.4155,-3164.0
91.625,11.4155,-3300.0
93.2917,11.4155,-1190.0
94.9583,11.4155,-3037.0
96.625,11.4155,-510.0
88.275,11.3991,-3241.0
89.9417,11.3991,-3170.0
91.6083,11.3991,-3308.0
93.275,11.3991,-1230.0
94.9417,11.3991,-3060.0
96.6083,11.3991,-558.0
88.2583,11.3828,-3246.0
89.925,11.3828,-3172.0
91.5917,11.3828,-3332.0
93.2583,11.3828,-1362.0
94.925,11.3828,-3084.0
96.5917,11.3828,-610.0
88.2417,11.3665,-3254.0
89.9083,11.3665,-3172.0
91.575,11.3665,-3358.0
93.2417,11.3665,-1468.0
94.9083,11.3665,-3081.0
96.575,11.3665,-668.0
88.225,11.3501,-3262.0
89.8917,11.3501,-3172.0
91.5583,11.3501,-3366.0
93.225,11.3501,-1555.0
94.8917,11.3501,-3074.0
96.5583,11.3501,-730.0
88.2083,11.3338,-3272.0
89.875,11.3338,-3173.0
91.5417,11.3338,-3356.0
93.2083,11.3338,-1700.0
94.875,11.3338,-3062.0
96.5417,11.3338,-798.0
88.1917,11.3174,-3284.0
89.8583,11.3174,-3170.0
91.525,11.3174,-3330.0
93.1917,11.3174,-1810.0
94.8583,11.3174,-3040.0
96.525,11.3174,-870.0
88.175,11.3011,-3296.0
89.8417,11.3011,-3174.0
91.5083,11.3011,-3306.0
93.175,11.3011,-1876.0
94.8417,11.3011,-3020.0
96.5083,11.3011,-938.0
88.1583,11.2848,-3302.0
89.825,11.2848,-3176.0
91.4917,11.2848,-3298.0
93.1583,11.2848,-1942.0
94.825,11.2848,-3026.0
96.4917,11.2848,-1002.0
88.1417,11.2684,-3304.0
89.8083,11.2684,-3180.0
91.475,11.2684,-3314.0
93.1417,11.2684,-2039.0
94.8083,11.2684,-3034.0
96.475,11.2684,-1056.0
88.125,11.252,-3308.0
89.7917,11.252,-3182.0
91.4583,11.252,-3346.0
93.125,11.252,-2066.0
94.7917,11.252,-3042.0
96.4583,11.252,-1106.0
88.1083,11.2357,-3314.0
89.775,11.2357,-3182.0
91.4417,11.2357,-3382.0
93.1083,11.2357,-2062.0
94.775,11.2357,-3061.0
96.4417,11.2357,-1150.0
88.0917,11.2194,-3310.0
89.7583,11.2194,-3182.0
91.425,11.2194,-3384.0
93.0917,11.2194,-2064.0
94.7583,11.2194,-3055.0
96.425,11.2194,-1186.0
88.075,11.203,-3314.0
89.7417,11.203,-3182.0
91.4083,11.203,-3354.0
93.075,11.203,-1998.0
94.7417,11.203,-3057.0
96.4083,11.203,-1216.0
88.0583,11.1867,-3318.0
89.725,11.1867,-3186.0
91.3917,11.1867,-3326.0
93.0583,11.1867,-2051.0
94.725,11.1867,-3068.0
96.3917,11.1867,-1242.0
88.0417,11.1703,-3322.0
89.7083,11.1703,-3188.0
91.375,11.1703,-3300.0
93.0417,11.1703,-1946.0
94.7083,11.1703,-3083.0
96.375,11.1703,-1258.0
88.025,11.154,-3326.0
89.6917,11.154,-3194.0
91.3583,11.154,-3286.0
93.025,11.154,-1826.0
94.6917,11.154,-3089.0
96.3583,11.154,-1260.0
88.0083,11.1376,-3330.0
89.675,11.1376,-3198.0
91.3417,11.1376,-3294.0
93.0083,11.1376,-1604.0
94.675,11.1376,-3088.0
96.3417,11.1376,-1246.0
98.0083,11.1376,-50.0
89.6583,11.1213,-3208.0
91.325,11.1213,-3318.0
92.9917,11.1213,-1446.0
94.6583,11.1213,-3092.0
96.325,11.1213,-1220.0
97.9917,11.1213,-53.0
89.6417,11.1049,-3214.0
91.3083,11.1049,-3348.0
92.975,11.1049,-1366.0
94.6417,11.1049,-3092.0
96.3083,11.1049,-1188.0
97.975,11.1049,-50.0
89.625,11.0885,-3216.0
91.2917,11.0885,-3372.0
92.9583,11.0885,-1282.0
94.625,11.0885,-3098.0
96.2917,11.0885,-1244.0
97.9583,11.0885,-50.0
89.6083,11.0722,-3218.0
91.275,11.0722,-3386.0
92.9417,11.0722,-1212.0
94.6083,11.0722,-3106.0
96.275,11.0722,-1384.0
97.9417,11.0722,-50.0
89.5917,11.0558,-3216.0
91.2583,11.0558,-3394.0
92.925,11.0558,-1200.0
94.5917,11.0558,-3110.0
96.2583,11.0558,-1490.0
97.925,11.0558,-52.0
89.575,11.0395,-3218.0
